일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2006/04/07","8190","0","0.00","8190","8242","8058","13099","203272000","124746765000","8022300"
"2006/04/06","8190","53","0.65","8269","8295","8058","31637","491138000","124746765000","8022300"
"2006/04/05","8137","-53","-0.64","8137","8295","8058","22826","352834400","123944535000","8022300"
"2006/04/04","8190","-131","-1.58","8269","8321","8058","15055","232560500","124746765000","8022300"
"2006/04/03","8321","52","0.64","8058","8427","8032","31301","489662300","126752340000","8022300"
"2006/03/31","8269","448","5.72","7874","8269","7795","55545","835136600","125950110000","8022300"
"2006/03/30","7821","132","1.71","7795","7821","7716","26565","391897050","119131155000","8022300"
"2006/03/29","7689","-53","-0.68","7637","7768","7637","7603","111029200","117125580000","8022300"
"2006/03/28","7742","0","0.00","7795","7821","7637","13281","194889550","117927810000","8022300"
"2006/03/27","7742","0","0.00","7742","7847","7716","8028","118330600","117927810000","8022300"
"2006/03/24","7742","105","1.38","7663","7768","7610","9174","133949450","117927810000","8022300"
"2006/03/23","7637","0","0.00","7584","7821","7584","39107","569685750","116323350000","8022300"
"2006/03/22","7637","-158","-2.03","7689","7768","7505","18667","269494900","116323350000","8022300"
"2006/03/21","7795","-52","-0.67","7847","7847","7373","89672","1292083100","118730040000","8022300"
"2006/03/20","7847","131","1.71","7742","7847","7610","17402","255690050","119532270000","8022300"
"2006/03/17","7716","-79","-1.01","7795","7821","7689","12815","188441950","117526695000","8022300"
"2006/03/16","7795","-79","-1.00","7900","7900","7716","13346","197004850","118730040000","8022300"
"2006/03/15","7874","-26","-0.33","7821","7900","7768","17935","266732300","119933385000","8022300"
"2006/03/14","7900","132","1.69","7742","7953","7716","22201","330919300","120334500000","8022300"
"2006/03/13","7768","-27","-0.34","7874","7874","7742","9710","143802650","118328925000","8022300"
"2006/03/10","7795","-52","-0.67","7795","7847","7768","11782","174581150","118730040000","8022300"
"2006/03/09","7847","-53","-0.67","7821","7900","7821","9287","138539750","119532270000","8022300"
"2006/03/08","7900","-26","-0.33","7795","7900","7768","8709","129748450","120334500000","8022300"
"2006/03/07","7926","-79","-0.99","7900","8032","7742","19790","295093450","120735615000","8022300"
"2006/03/06","8005","210","2.70","7742","8005","7742","14464","216340500","121938960000","8022300"
"2006/03/03","7795","-158","-1.99","7900","7953","7768","17397","259457850","118730040000","8022300"
"2006/03/02","7953","-105","-1.31","8058","8058","7900","13541","204619850","121136730000","8022300"
"2006/02/28","8058","0","0.00","8058","8163","7900","17867","272107500","122741190000","8022300"
"2006/02/27","8058","26","0.33","7953","8084","7953","8730","132729050","122741190000","8022300"
"2006/02/24","8032","0","0.00","8032","8058","7900","29324","445216100","122340075000","8022300"
"2006/02/23","8032","106","1.33","7900","8032","7795","20505","308088150","122340075000","8022300"
"2006/02/22","7926","26","0.33","8163","8163","7821","19520","294093450","120735615000","8022300"
"2006/02/21","7900","-105","-1.32","7874","8137","7795","24035","362738450","120334500000","8022300"
"2006/02/20","8005","131","1.67","7874","8084","7874","29715","448346100","121938960000","8022300"
"2006/02/17","7874","-26","-0.33","7926","8005","7821","14381","215123650","119933385000","8022300"
"2006/02/16","7900","0","0.00","7847","8005","7795","15755","235788200","120334500000","8022300"
"2006/02/15","7900","-184","-2.28","8058","8137","7900","11241","170205050","120334500000","8022300"
"2006/02/14","8084","131","1.66","7900","8084","7874","22327","337329800","123142305000","8022300"
"2006/02/13","7953","-105","-1.31","7979","8216","7900","26642","404009800","121136730000","8022300"
"2006/02/10","8058","26","0.33","7979","8111","7953","10347","157773150","122741190000","8022300"
"2006/02/09","8032","-131","-1.61","8269","8269","8005","8689","133969900","122340075000","8022300"
"2006/02/08","8163","-53","-0.64","8321","8321","8005","15018","232866600","124345650000","8022300"
"2006/02/07","8216","-53","-0.64","8084","8585","8084","12615","197708450","125147880000","8022300"
"2006/02/06","8269","53","0.64","8216","8321","8032","9267","143369350","125950110000","8022300"
"2006/02/03","8216","-105","-1.27","8058","8400","8058","24265","378454400","125147880000","8022300"
"2006/02/02","8321","-106","-1.25","8585","8585","8269","22638","360960650","126752340000","8022300"
"2006/02/01","8427","-263","-3.03","8558","8664","8321","56975","917269300","128356800000","8022300"
"2006/01/31","8690","0","0.00","8585","8822","8532","47280","776080150","132367950000","8022300"
"2006/01/27","8690","53","0.61","8690","8795","8585","25612","423106350","132367950000","8022300"
"2006/01/26","8637","105","1.23","8506","8637","8374","33294","537762950","131565720000","8022300"
"2006/01/25","8532","0","0.00","8532","8690","8348","28108","454829550","129961260000","8022300"
"2006/01/24","8532","342","4.18","8163","8532","8163","34787","552700250","129961260000","8022300"
"2006/01/23","8190","-553","-6.33","8427","8743","8163","63719","1020694200","124746765000","8022300"
"2006/01/20","8743","-52","-0.60","8690","8874","8532","30282","500744150","133170180000","8022300"
"2006/01/19","8795","-264","-2.91","8743","9032","8716","30006","500621050","133972410000","8022300"
"2006/01/18","9059","-184","-1.99","9217","9217","8506","89949","1509583550","137983560000","8022300"
"2006/01/17","9243","-158","-1.68","9190","9480","9006","55909","979038600","140791365000","8022300"
"2006/01/16","9401","395","4.39","9427","9480","9111","80094","1412737200","143198055000","8022300"
"2006/01/13","9006","263","3.01","8690","9111","8585","36098","609039200","137181330000","8022300"
"2006/01/12","8743","0","0.00","8453","8795","8453","69595","1135829500","133170180000","8022300"
"2006/01/11","8743","132","1.53","8506","8769","8506","38854","637469950","133170180000","8022300"
"2006/01/10","8611","-184","-2.10","8795","8822","8479","49005","805805400","131164605000","8022300"
"2006/01/09","8795","0","0.00","8743","8901","8637","73881","1223652800","133972410000","8022300"
"2006/01/06","8795","-185","-2.05","9111","9111","8795","65609","1109392350","133972410000","8022300"
"2006/01/05","8980","-158","-1.73","9190","9217","8716","92449","1563430500","136780215000","8022300"
"2006/01/04","9138","-447","-4.67","9585","9743","9138","114222","2027694350","139186905000","8022300"
"2006/01/03","9585","316","3.41","9217","9901","9164","229330","4153223000","146005860000","8022300"
"2006/01/02","9269","105","1.15","9164","9296","8901","149832","2604012350","141192480000","8022300"
"2005/12/29","9164","105","1.16","8980","9296","8743","189727","3266932250","139588020000","8022300"
"2005/12/28","9059","-52","-0.58","8874","9743","8848","176905","3128696650","137983560000","8022300"
"2005/12/27","9111","395","4.53","8822","9269","8743","212916","3670570750","138785790000","8022300"
"2005/12/26","8716","26","0.30","8611","8901","8611","100631","1679128700","132769065000","8022300"
"2005/12/23","8690","-132","-1.49","8822","9217","8558","200968","3396991900","132367950000","8022300"
"2005/12/22","8822","-131","-1.47","8822","8953","8479","233607","3866321550","134373525000","8022300"
"2005/12/21","8953","-106","-1.16","9059","9322","8848","191466","3290192500","136379100000","8022300"
"2005/12/20","9059","-316","-3.37","9269","9348","9006","211028","3659171950","137983560000","8022300"
"2005/12/19","9375","369","4.09","8822","10191","8769","594942","10575400800","142796940000","8022300"
"2005/12/16","9006","0","0.00","8479","9111","8479","234808","3949921400","137181330000","8022300"
"2005/12/15","9006","316","3.64","8637","9006","8269","366494","5983496200","137181330000","8022300"
"2005/12/14","8690","-105","-1.20","9006","9059","8532","318461","5271471300","132367950000","8022300"
"2005/12/13","8795","52","0.60","8953","9296","8374","728190","12179739850","133972410000","8022300"
"2005/12/12","8743","395","4.73","9585","9585","8532","1554448","27224059300","133170180000","8022300"
"2005/12/09","8348","132","1.60","8163","8479","8058","88758","1396500350","127153455000","8022300"
"2005/12/08","8216","0","0.00","8216","8321","7900","96771","1487009400","125147880000","8022300"
"2005/12/07","8216","-158","-1.89","8427","8427","8005","83248","1293721950","113770800000","7293000"
"2005/12/06","8374","211","2.58","8005","8374","7953","97103","1522854300","115958700000","7293000"
"2005/12/05","8163","526","6.90","7689","8769","7689","202100","3167251050","113041500000","7293000"
"2005/12/02","7637","106","1.40","7505","7663","7505","73360","1057807900","105748500000","7293000"
"2005/12/01","7531","52","0.70","7505","7610","7426","46781","665770750","104289900000","7293000"
"2005/11/30","7479","27","0.35","7452","7531","7347","55158","779760900","103560600000","7293000"
"2005/11/29","7452","-27","-0.35","7479","7584","7294","58868","831483200","103195950000","7293000"
"2005/11/28","7479","-210","-2.74","7900","7900","7479","80587","1172550700","103560600000","7293000"
"2005/11/25","7689","0","0.00","7663","7900","7610","64899","951479600","106477800000","7293000"
"2005/11/24","7689","0","0.00","7689","7795","7610","45613","668716400","106477800000","7293000"
